290536829,"Newton, Maxine",JR,GR,MNEWTON@UCI.EDU,,,,37167285,"Weber, Alisa",WEBER,ALISA,AWEBER@UCI.EDU,
291510676,"Mcmillan, Barry",JR,GR,BMCMILLAN@UCI.EDU,,,,38141132,"Greene, Idola",GREENE,IDOLA,IGREENE@UCI.EDU,
292484523,"Abbott, Gail",SR,GR,GABBOTT@UCI.EDU,,,,39114979,"Spears, Clark",SPEARS,CLARK,CSPEARS@UCI.EDU,
293458370,"Olsen, Melyssa",SR,GR,MOLSEN@UCI.EDU,,,,40088826,"Gallegos, Allen",GALLEGOS,ALLEN,AGALLEGOS@UCI.EDU,
294432217,"Rojas, Wanda",SR,GR,WROJAS@UCI.EDU,,,,41062673,"Mcpherson, Inez",MCPHERSON,INEZ,IMCPHERSON@UCI.EDU,
295406064,"Anthony, George",SR,P/N,GANTHONY@UCI.EDU,,,,42036520,"Carr, Alfonso",CARR,ALFONSO,ACARR@UCI.EDU,
296379911,"White, Glenna",SR,GR,GWHITE@UCI.EDU,,,,43010367,"Cook, Melyssa",COOK,MELYSSA,MCOOK@UCI.EDU,
297353758,"Murray, Cailin",SR,GR,CMURRAY@UCI.EDU,,,,43984214,"Parks, Shaeleigh",PARKS,SHAELEIGH,SPARKS@UCI.EDU,
298327605,"Kirk, Camille",SR,P/N,CKIRK@UCI.EDU,,,,44958061,"Harmon, Isabelle",HARMON,ISABELLE,IHARMON@UCI.EDU,
299301452,"Gaines, Candice",SR,GR,CGAINES@UCI.EDU,,,,45931908,"May, Brielle",MAY,BRIELLE,BMAY@UCI.EDU,
300275299,"Tyler, Blair",SR,GR,BTYLER@UCI.EDU,,,,46905755,"Sanchez, Kirk",SANCHEZ,KIRK,KSANCHEZ@UCI.EDU,
301249146,"Stuart, Amy",SR,GR,ASTUART@UCI.EDU,,,,47879602,"Cochran, Edward",COCHRAN,EDWARD,ECOCHRAN@UCI.EDU,
302222993,"Roberson, Camilla",SR,GR,CROBERSON@UCI.EDU,,,,48853449,"Travis, Miranda",TRAVIS,MIRANDA,MTRAVIS@UCI.EDU,
303196840,"Jimenez, Charde",SR,GR,CJIMENEZ@UCI.EDU,,,,49827296,"Mcfadden, Prescott",MCFADDEN,PRESCOTT,PMCFADDEN@UCI.EDU,
304170687,"Cobb, Jada",SR,GR,JCOBB@UCI.EDU,,,,50801143,"Fischer, Ignatius",FISCHER,IGNATIUS,IFISCHER@UCI.EDU,
305144534,"Duke, Dillon",SR,P/N,DDUKE@UCI.EDU,,,,51774990,"Page, Brady",PAGE,BRADY,BPAGE@UCI.EDU,
306118381,"Stephens, Uriah",SR,GR,USTEPHENS@UCI.EDU,,,,52748837,"Gallagher, Gareth",GALLAGHER,GARETH,GGALLAGHER@UCI.EDU,
307092228,"Mooney, Cara",SR,GR,CMOONEY@UCI.EDU,,,,53722684,"Benjamin, Nina",BENJAMIN,NINA,NBENJAMIN@UCI.EDU,
308066075,"Wilkins, Kennan",SR,GR,KWILKINS@UCI.EDU,,,,54696531,"Duke, Alden",DUKE,ALDEN,ADUKE@UCI.EDU,
309039922,"Albert, Orli",JR,GR,OALBERT@UCI.EDU,,,,55670378,"Avila, Ariana",AVILA,ARIANA,AAVILA@UCI.EDU,
310013769,"Lancaster, Brynn",JR,GR,BLANCASTER@UCI.EDU,,,,56644225,"Duncan, Geoffrey",DUNCAN,GEOFFREY,GDUNCAN@UCI.EDU,
310987616,"Slater, Ariana",SR,GR,ASLATER@UCI.EDU,,,,57618072,"Mckay, MacKenzie",MCKAY,MACKENZIE,MMCKAY@UCI.EDU,
311961463,"Atkinson, Jelani",SR,GR,JATKINSON@UCI.EDU,,,,58591919,"Morales, Mercedes",MORALES,MERCEDES,MMORALES@UCI.EDU,
312935310,"Wyatt, Kevin",SR,P/N,KWYATT@UCI.EDU,,,,59565766,"Blankenship, Isadora",BLANKENSHIP,ISADORA,IBLANKENSHIP@UCI.EDU,
313909157,"Nunez, Latifah",SR,GR,LNUNEZ@UCI.EDU,,,,60539613,"Fischer, Liberty",FISCHER,LIBERTY,LFISCHER@UCI.EDU,
314883004,"Hurley, Gary",SR,GR,GHURLEY@UCI.EDU,,,,61513460,"Velasquez, Burton",VELASQUEZ,BURTON,BVELASQUEZ@UCI.EDU,
315856851,"Mcconnell, Quinlan",SR,P/N,QMCCONNELL@UCI.EDU,,,,62487307,"Greene, Melinda",GREENE,MELINDA,MGREENE@UCI.EDU,
316830698,"Norris, Desirae",SR,GR,DNORRIS@UCI.EDU,,,,63461154,"Cunningham, Cade",CUNNINGHAM,CADE,CCUNNINGHAM@UCI.EDU,
317804545,"Wilson, Gay",SR,GR,GWILSON@UCI.EDU,,,,64435001,"Adams, Fallon",ADAMS,FALLON,FADAMS@UCI.EDU,
318778392,"Lott, Chase",SR,GR,CLOTT@UCI.EDU,,,,65408848,"Burt, Christine",BURT,CHRISTINE,CBURT@UCI.EDU,
319752239,"Tran, Dalton",SR,GR,DTRAN@UCI.EDU,,,,66382695,"Carter, Britanni",CARTER,BRITANNI,BCARTER@UCI.EDU,
320726086,"Herman, Bo",SR,GR,BHERMAN@UCI.EDU,,,,67356542,"Moody, Serina",MOODY,SERINA,SMOODY@UCI.EDU,
321699933,"Greer, Regina",SR,GR,RGREER@UCI.EDU,,,,68330389,"Conrad, Curran",CONRAD,CURRAN,CCONRAD@UCI.EDU,
322673780,"Wagner, Clementine",SR,P/N,CWAGNER@UCI.EDU,,,,69304236,"Rowe, Yuri",ROWE,YURI,YROWE@UCI.EDU,
323647627,"Valdez, Nash",SR,GR,NVALDEZ@UCI.EDU,,,,70278083,"Strong, Selma",STRONG,SELMA,SSTRONG@UCI.EDU,
324621474,"Glass, Ignacia",SR,GR,IGLASS@UCI.EDU,,,,71251930,"Matthews, Danielle",MATTHEWS,DANIELLE,DMATTHEWS@UCI.EDU,
325595321,"Garza, Morgan",SR,GR,MGARZA@UCI.EDU,,,,72225777,"Slater, Blair",SLATER,BLAIR,BSLATER@UCI.EDU,
326569168,"Craig, Carol",SR,GR,CCRAIG@UCI.EDU,,,,73199624,"Moreno, Lareina",MORENO,LAREINA,LMORENO@UCI.EDU,
327543015,"Koch, Vaughan",JR,GR,VKOCH@UCI.EDU,,,,74173471,"Levine, Rahim",LEVINE,RAHIM,RLEVINE@UCI.EDU,
328516862,"Gates, Lynn",JR,GR,LGATES@UCI.EDU,,,,75147318,"Price, McKenzie",PRICE,MCKENZIE,MPRICE@UCI.EDU,
329490709,"Rasmussen, Susan",SR,GR,SRASMUSSEN@UCI.EDU,,,,76121165,"Keith, Nola",KEITH,NOLA,NKEITH@UCI.EDU,
330464556,"Crawford, Hunter",SR,P/N,HCRAWFORD@UCI.EDU,,,,77095012,"Allen, Kylan",ALLEN,KYLAN,KALLEN@UCI.EDU,
331438403,"Phillips, Wallace",SR,GR,WPHILLIPS@UCI.EDU,,,,78068859,"Sloan, Elijah",SLOAN,ELIJAH,ESLOAN@UCI.EDU,
332412250,"Glover, Audra",SR,GR,AGLOVER@UCI.EDU,,,,79042706,"Peck, Phillip",PECK,PHILLIP,PPECK@UCI.EDU,
333386097,"William, Jack",SR,P/N,JWILLIAM@UCI.EDU,,,,80016553,"Mcbride, Francis",MCBRIDE,FRANCIS,FMCBRIDE@UCI.EDU,
334359944,"Atkinson, Lani",SR,GR,LATKINSON@UCI.EDU,,,,80990400,"Watts, Callie",WATTS,CALLIE,CWATTS@UCI.EDU,
335333791,"Lynch, Karina",SR,GR,KLYNCH@UCI.EDU,,,,81964247,"Ashley, Nicholas",ASHLEY,NICHOLAS,NASHLEY@UCI.EDU,
336307638,"Spencer, Jakeem",SR,GR,JSPENCER@UCI.EDU,,,,82938094,"Bowman, Keely",BOWMAN,KEELY,KBOWMAN@UCI.EDU,
337281485,"Griffith, Joel",SR,GR,JGRIFFITH@UCI.EDU,,,,83911941,"Schneider, Wanda",SCHNEIDER,WANDA,WSCHNEIDER@UCI.EDU,
338255332,"Bonner, Constance",SR,GR,CBONNER@UCI.EDU,,,,84885788,"Sullivan, Xenos",SULLIVAN,XENOS,XSULLIVAN@UCI.EDU,
339229179,"Pruitt, Hop",SR,GR,HPRUITT@UCI.EDU,,,,85859635,"Jimenez, Sigourney",JIMENEZ,SIGOURNEY,SJIMENEZ@UCI.EDU,
340203026,"Yang, Zia",SR,P/N,ZYANG@UCI.EDU,,,,86833482,"Hubbard, Hop",HUBBARD,HOP,HHUBBARD@UCI.EDU,
341176873,"Hart, Thomas",SR,GR,THART@UCI.EDU,,,,87807329,"Thomas, Marcia",THOMAS,MARCIA,MTHOMAS@UCI.EDU,
342150720,"Russell, Sharon",SR,GR,SRUSSELL@UCI.EDU,,,,88781176,"Sherman, Brenna",SHERMAN,BRENNA,BSHERMAN@UCI.EDU,
343124567,"Mooney, Cullen",SR,GR,CMOONEY@UCI.EDU,,,,89755023,"Martin, Maxwell",MARTIN,MAXWELL,MMARTIN@UCI.EDU,
344098414,"Sherman, Chava",SR,GR,CSHERMAN@UCI.EDU,,,,90728870,"Golden, Autumn",GOLDEN,AUTUMN,AGOLDEN@UCI.EDU,
345072261,"Guerrero, Ruth",SR,GR,RGUERRERO@UCI.EDU,,,,91702717,"Harvey, Cynthia",HARVEY,CYNTHIA,CHARVEY@UCI.EDU,
346046108,"Medina, Kareem",JR,GR,KMEDINA@UCI.EDU,,,,92676564,"Oconnor, Nichole",OCONNOR,NICHOLE,NOCONNOR@UCI.EDU,
347019955,"Bernard, Nasim",JR,GR,NBERNARD@UCI.EDU,,,,93650411,"Pearson, Beverly",PEARSON,BEVERLY,BPEARSON@UCI.EDU,
347993802,"Conley, Gisela",SR,P/N,GCONLEY@UCI.EDU,,,,94624258,"Jefferson, Ann",JEFFERSON,ANN,AJEFFERSON@UCI.EDU,
348967649,"Larson, Nissim",SR,GR,NLARSON@UCI.EDU,,,,95598105,"Ford, Cathleen",FORD,CATHLEEN,CFORD@UCI.EDU,
349941496,"Decker, Anjolie",SR,GR,ADECKER@UCI.EDU,,,,96571952,"Whitney, Bruce",WHITNEY,BRUCE,BWHITNEY@UCI.EDU,
350915343,"Owens, Cyrus",SR,P/N,COWENS@UCI.EDU,,,,97545799,"Vincent, Kaye",VINCENT,KAYE,KVINCENT@UCI.EDU,
351889190,"Peck, Molly",SR,GR,MPECK@UCI.EDU,,,,98519646,"Stevenson, Karly",STEVENSON,KARLY,KSTEVENSON@UCI.EDU,
352863037,"Mcguire, Hayes",SR,GR,HMCGUIRE@UCI.EDU,,,,99493493,"Ball, Vaughan",BALL,VAUGHAN,VBALL@UCI.EDU,
353836884,"Sloan, Lunea",SR,GR,LSLOAN@UCI.EDU,,,,99027735,"Fuller, Idola",FULLER,IDOLA,IFULLER@UCI.EDU,
354810731,"Robertson, Uta",SR,GR,UROBERTSON@UCI.EDU,,,,98561977,"Greene, Keefe",GREENE,KEEFE,KGREENE@UCI.EDU,
355784578,"Frank, Lee",SR,GR,LFRANK@UCI.EDU,,,,98096219,"Hayes, Kaye",HAYES,KAYE,KHAYES@UCI.EDU,
356758425,"Floyd, Marcia",SR,GR,MFLOYD@UCI.EDU,,,,97630461,"Drake, Amery",DRAKE,AMERY,ADRAKE@UCI.EDU,
357732272,"Rios, Savannah",SR,GR,SRIOS@UCI.EDU,,,,97164703,"Matthews, Armando",MATTHEWS,ARMANDO,AMATTHEWS@UCI.EDU,
358706119,"Chaney, Tarik",SR,P/N,TCHANEY@UCI.EDU,,,,96698945,"Daniels, Beverly",DANIELS,BEVERLY,BDANIELS@UCI.EDU,
359679966,"English, Neil",SR,GR,NENGLISH@UCI.EDU,,,,96233187,"Cooley, Grace",COOLEY,GRACE,GCOOLEY@UCI.EDU,
360653813,"Rosales, Melanie",SR,GR,MROSALES@UCI.EDU,,,,95767429,"Mckinney, Chandler",MCKINNEY,CHANDLER,CMCKINNEY@UCI.EDU,
361627660,"Sweet, Francis",JR,GR,FSWEET@UCI.EDU,,,,96741276,"Gonzales, Summer",GONZALES,SUMMER,SGONZALES@UCI.EDU,
362601507,"Hoover, Tatiana",JR,GR,THOOVER@UCI.EDU,,,,97715123,"Sandoval, Ingrid",SANDOVAL,INGRID,ISANDOVAL@UCI.EDU,
363575354,"Greer, Rahim",SR,GR,RGREER@UCI.EDU,,,,98688970,"Bell, Daria",BELL,DARIA,DBELL@UCI.EDU,
364549201,"Lewis, Ifeoma",SR,GR,ILEWIS@UCI.EDU,,,,99662817,"Cline, Aileen",CLINE,AILEEN,ACLINE@UCI.EDU,
365523048,"Gibson, Lamar",SR,GR,LGIBSON@UCI.EDU,,,,100636664,"Rodriquez, Yael",RODRIQUEZ,YAEL,YRODRIQUEZ@UCI.EDU,
366496895,"Caldwell, Stone",SR,P/N,SCALDWELL@UCI.EDU,,,,101610511,"Owens, Jonas",OWENS,JONAS,JOWENS@UCI.EDU,
367470742,"Tillman, Zeus",SR,GR,ZTILLMAN@UCI.EDU,,,,102584358,"Gray, Skyler",GRAY,SKYLER,SGRAY@UCI.EDU,
368444589,"Mcintosh, Renee",SR,GR,RMCINTOSH@UCI.EDU,,,,103558205,"Kidd, Elliott",KIDD,ELLIOTT,EKIDD@UCI.EDU,
369418436,"Barrett, Maya",SR,P/N,MBARRETT@UCI.EDU,,,,104532052,"Benson, Camilla",BENSON,CAMILLA,CBENSON@UCI.EDU,
370392283,"Sawyer, Odysseus",SR,GR,OSAWYER@UCI.EDU,,,,105505899,"Schwartz, Quinn",SCHWARTZ,QUINN,QSCHWARTZ@UCI.EDU,
371366130,"Johnson, Lester",SR,GR,LJOHNSON@UCI.EDU,,,,106479746,"Joyner, Nathan",JOYNER,NATHAN,NJOYNER@UCI.EDU,
372339977,"Richardson, Whoopi",SR,GR,WRICHARDSON@UCI.EDU,,,,107453593,"Harper, Bree",HARPER,BREE,BHARPER@UCI.EDU,
373313824,"Munoz, Chava",SR,GR,CMUNOZ@UCI.EDU,,,,108427440,"Clay, Gavin",CLAY,GAVIN,GCLAY@UCI.EDU,
374287671,"Powers, Yardley",SR,GR,YPOWERS@UCI.EDU,,,,109401287,"Suarez, Xandra",SUAREZ,XANDRA,XSUAREZ@UCI.EDU,
375261518,"Horn, Stacy",SR,GR,SHORN@UCI.EDU,,,,110375134,"Whitaker, Fallon",WHITAKER,FALLON,FWHITAKER@UCI.EDU,
376235365,"Hardin, Erasmus",SR,P/N,EHARDIN@UCI.EDU,,,,111348981,"Bonner, Mary",BONNER,MARY,MBONNER@UCI.EDU,
377209212,"Hall, Natalie",SR,GR,NHALL@UCI.EDU,,,,112322828,"Ferguson, Jesse",FERGUSON,JESSE,JFERGUSON@UCI.EDU,
378183059,"Duncan, Joy",SR,GR,JDUNCAN@UCI.EDU,,,,113296675,"Oneill, Wyoming",ONEILL,WYOMING,WONEILL@UCI.EDU,
379156906,"Cox, Bethany",SR,GR,BCOX@UCI.EDU,,,,114270522,"Hester, Hilda",HESTER,HILDA,HHESTER@UCI.EDU,
380130753,"Estrada, Kieran",JR,GR,KESTRADA@UCI.EDU,,,,115244369,"Marquez, Hope",MARQUEZ,HOPE,HMARQUEZ@UCI.EDU,
381104600,"Phelps, Zoe",JR,GR,ZPHELPS@UCI.EDU,,,,116218216,"Dunn, Oliver",DUNN,OLIVER,ODUNN@UCI.EDU,
382078447,"Mccarty, Ignatius",SR,GR,IMCCARTY@UCI.EDU,,,,117192063,"Mcdowell, Brody",MCDOWELL,BRODY,BMCDOWELL@UCI.EDU,
383052294,"Carr, Bert",SR,GR,BCARR@UCI.EDU,,,,118165910,"Mack, Jameson",MACK,JAMESON,JMACK@UCI.EDU,
384026141,"Le, Roary",SR,P/N,RLE@UCI.EDU,,,,119139757,"Weber, Melissa",WEBER,MELISSA,MWEBER@UCI.EDU,
384999988,"Mullen, Akeem",SR,GR,AMULLEN@UCI.EDU,,,,120113604,"Richmond, Lavinia",RICHMOND,LAVINIA,LRICHMOND@UCI.EDU,
385973835,"Bass, Joseph",SR,GR,JBASS@UCI.EDU,,,,121087451,"Bartlett, Kendall",BARTLETT,KENDALL,KBARTLETT@UCI.EDU,
386947682,"Suarez, Fatima",SR,P/N,FSUAREZ@UCI.EDU,,,,122061298,"Dale, Karyn",DALE,KARYN,KDALE@UCI.EDU,
387921529,"Welch, Clinton",SR,GR,CWELCH@UCI.EDU,,,,123035145,"Eaton, Ria",EATON,RIA,REATON@UCI.EDU,
388895376,"Morse, Mariam",SR,GR,MMORSE@UCI.EDU,,,,124008992,"Powell, Devin",POWELL,DEVIN,DPOWELL@UCI.EDU,
389869223,"Ray, Kennedy",SR,GR,KRAY@UCI.EDU,,,,124982839,"Crosby, Simone",CROSBY,SIMONE,SCROSBY@UCI.EDU,
390843070,"Gilbert, Trevor",SR,GR,TGILBERT@UCI.EDU,,,,125956686,"Blake, Keith",BLAKE,KEITH,KBLAKE@UCI.EDU,
391816917,"Glenn, Ethan",SR,GR,EGLENN@UCI.EDU,,,,126930533,"Cote, Libby",COTE,LIBBY,LCOTE@UCI.EDU,
392790764,"Huff, Fallon",SR,GR,FHUFF@UCI.EDU,,,,127904380,Name,NAME,,NAME@UCI.EDU,
393764611,"Bird, Zenia",SR,P/N,ZBIRD@UCI.EDU,,,,128878227,"Pugh, Sybill",PUGH,SYBILL,SPUGH@UCI.EDU,
394738458,"Landry, McKenzie",SR,GR,MLANDRY@UCI.EDU,,,,129852074,"Holman, Evelyn",HOLMAN,EVELYN,EHOLMAN@UCI.EDU,
395712305,"Dominguez, Kareem",SR,GR,KDOMINGUEZ@UCI.EDU,,,,130825921,"Poole, John",POOLE,JOHN,JPOOLE@UCI.EDU,
396686152,"Gamble, Dennis",SR,GR,DGAMBLE@UCI.EDU,,,,131799768,"Vincent, Minerva",VINCENT,MINERVA,MVINCENT@UCI.EDU,
397659999,"Salas, Priscilla",SR,GR,PSALAS@UCI.EDU,,,,132773615,"Morales, Zelda",MORALES,ZELDA,ZMORALES@UCI.EDU,
398633846,"Schmidt, Larissa",JR,GR,LSCHMIDT@UCI.EDU,,,,133747462,"Howell, Isadora",HOWELL,ISADORA,IHOWELL@UCI.EDU,
399607693,"Fuentes, Ebony",JR,GR,EFUENTES@UCI.EDU,,,,134721309,"Delgado, Mari",DELGADO,MARI,MDELGADO@UCI.EDU,
400581540,"Hart, Kylan",SR,GR,KHART@UCI.EDU,,,,135695156,"Davenport, Austin",DAVENPORT,AUSTIN,ADAVENPORT@UCI.EDU,
401555387,"Dorsey, Hayfa",SR,P/N,HDORSEY@UCI.EDU,,,,136669003,"Carr, Lamar",CARR,LAMAR,LCARR@UCI.EDU,
402529234,"Moss, Wesley",SR,GR,WMOSS@UCI.EDU,,,,137642850,"Marshall, Piper",MARSHALL,PIPER,PMARSHALL@UCI.EDU,
403503081,"Doyle, Jarrod",SR,GR,JDOYLE@UCI.EDU,,,,138616697,"Delgado, Wylie",DELGADO,WYLIE,WDELGADO@UCI.EDU,
404476928,"Kelley, Aspen",SR,P/N,AKELLEY@UCI.EDU,,,,139590544,"Perry, Tamara",PERRY,TAMARA,TPERRY@UCI.EDU,
405450775,"Mcguire, Nehru",SR,GR,NMCGUIRE@UCI.EDU,,,,140564391,"Leonard, Donovan",LEONARD,DONOVAN,DLEONARD@UCI.EDU,
406424622,"Mosley, May",SR,GR,MMOSLEY@UCI.EDU,,,,141538238,"Burch, Pascale",BURCH,PASCALE,PBURCH@UCI.EDU,
407398469,"Valdez, Autumn",SR,GR,AVALDEZ@UCI.EDU,,,,142512085,"Beasley, Flavia",BEASLEY,FLAVIA,FBEASLEY@UCI.EDU,
408372316,"Roach, Hilel",SR,GR,HROACH@UCI.EDU,,,,143485932,"Warner, Chantale",WARNER,CHANTALE,CWARNER@UCI.EDU,
409346163,"Anthony, Oscar",SR,GR,OANTHONY@UCI.EDU,,,,144459779,"Garner, Kelsey",GARNER,KELSEY,KGARNER@UCI.EDU,
410320010,"Roach, Demetria",SR,GR,DROACH@UCI.EDU,,,,145433626,"Preston, Judith",PRESTON,JUDITH,JPRESTON@UCI.EDU,
411293857,"Vazquez, Lillith",SR,P/N,LVAZQUEZ@UCI.EDU,,,,146407473,"Mccormick, Shelby",MCCORMICK,SHELBY,SMCCORMICK@UCI.EDU,
412267704,"Stuart, Ursa",SR,GR,USTUART@UCI.EDU,,,,147381320,"Bates, Aladdin",BATES,ALADDIN,ABATES@UCI.EDU,
413241551,"Mack, Octavius",SR,GR,OMACK@UCI.EDU,,,,148355167,"Alexander, Avye",ALEXANDER,AVYE,AALEXANDER@UCI.EDU,
414215398,"Fernandez, Kuame",SR,GR,KFERNANDEZ@UCI.EDU,,,,149329014,"Steele, Drake",STEELE,DRAKE,DSTEELE@UCI.EDU,
415189245,"Alford, Nell",SR,GR,NALFORD@UCI.EDU,,,,150302861,"Woodward, Charde",WOODWARD,CHARDE,CWOODWARD@UCI.EDU,
416163092,"Nielsen, Mari",SR,GR,MNIELSEN@UCI.EDU,,,,151276708,"Floyd, Boris",FLOYD,BORIS,BFLOYD@UCI.EDU,
417136939,"Brewer, Armando",JR,GR,ABREWER@UCI.EDU,,,,152250555,"Brennan, Penelope",BRENNAN,PENELOPE,PBRENNAN@UCI.EDU,
418110786,"Rowe, Shelby",JR,GR,SROWE@UCI.EDU,,,,153224402,"Shepard, Wesley",SHEPARD,WESLEY,WSHEPARD@UCI.EDU,
419084633,"Dean, Sybill",SR,P/N,SDEAN@UCI.EDU,,,,154198249,"Hurley, Tasha",HURLEY,TASHA,THURLEY@UCI.EDU,
420058480,"Jacobs, Xaviera",SR,GR,XJACOBS@UCI.EDU,,,,155172096,"Crawford, Porter",CRAWFORD,PORTER,PCRAWFORD@UCI.EDU,
,,,,,,,,156145943,"Stanley, Ciara",STANLEY,CIARA,CSTANLEY@UCI.EDU,
,,,,,,,,157119790,"Hodge, Griffin",HODGE,GRIFFIN,GHODGE@UCI.EDU,
,,,,,,,,158093637,"Lang, Ross",LANG,ROSS,RLANG@UCI.EDU,
,,,,,,,,159067484,"Ingram, Eugenia",INGRAM,EUGENIA,EINGRAM@UCI.EDU,
,,,,,,,,160041331,"Castaneda, Althea",CASTANEDA,ALTHEA,ACASTANEDA@UCI.EDU,
,,,,,,,,161015178,"Holman, Eaton",HOLMAN,EATON,EHOLMAN@UCI.EDU,
,,,,,,,,161989025,"Turner, Sigourney",TURNER,SIGOURNEY,STURNER@UCI.EDU,
,,,,,,,,162962872,"Ellis, Alice",ELLIS,ALICE,AELLIS@UCI.EDU,
,,,,,,,,163936719,"Shaffer, Lydia",SHAFFER,LYDIA,LSHAFFER@UCI.EDU,
,,,,,,,,164910566,"Delacruz, Grady",DELACRUZ,GRADY,GDELACRUZ@UCI.EDU,
,,,,,,,,165884413,"Gregory, Gary",GREGORY,GARY,GGREGORY@UCI.EDU,
,,,,,,,,166858260,"Trevino, Sierra",TREVINO,SIERRA,STREVINO@UCI.EDU,
,,,,,,,,167832107,"Rodriquez, Hammett",RODRIQUEZ,HAMMETT,HRODRIQUEZ@UCI.EDU,
,,,,,,,,168805954,"Smith, Emma",SMITH,EMMA,ESMITH@UCI.EDU,
,,,,,,,,169779801,"Browning, Raymond",BROWNING,RAYMOND,RBROWNING@UCI.EDU,
,,,,,,,,170753648,"Solomon, Burke",SOLOMON,BURKE,BSOLOMON@UCI.EDU,
,,,,,,,,171727495,"Cohen, Kirsten",COHEN,KIRSTEN,KCOHEN@UCI.EDU,
,,,,,,,,172701342,"Mcintyre, Vaughan",MCINTYRE,VAUGHAN,VMCINTYRE@UCI.EDU,
,,,,,,,,173675189,"Bowman, Aretha",BOWMAN,ARETHA,ABOWMAN@UCI.EDU,
,,,,,,,,174649036,"Sherman, Clark",SHERMAN,CLARK,CSHERMAN@UCI.EDU,
,,,,,,,,175622883,"Lyons, Juliet",LYONS,JULIET,JLYONS@UCI.EDU,
,,,,,,,,176596730,"Bright, Armando",BRIGHT,ARMANDO,ABRIGHT@UCI.EDU,
,,,,,,,,177570577,"Bass, Noel",BASS,NOEL,NBASS@UCI.EDU,
,,,,,,,,178544424,"Velasquez, Pearl",VELASQUEZ,PEARL,PVELASQUEZ@UCI.EDU,
